,,\I-0300A.UNIT1@NET1\,\I-5005A.UNIT1@NET1\,\FI-405/415.UNIT1@NET1\
Date,,VALUE(\I-0300A.UNIT1@NET1\),VALUE(\I-5005A.UNIT1@NET1\),VALUE(\FI-405/415.UNIT1@NET1\)
9/12/2024,2024-09-12T06:00:00,182.7472534,74.02225494,64.33522797
9/12/2024,2024-09-12T07:00:00,177.9629669,72.72429657,62.17777252
9/12/2024,2024-09-12T08:00:00,177.9839935,87.88956451,66.8080368
9/12/2024,2024-09-12T09:00:00,178.1666107,111.2748642,78.21875
9/12/2024,2024-09-12T10:00:00,178.5140381,129.3384247,101.1588974
9/12/2024,2024-09-12T11:00:00,187.125,109.001915,94.71987915
9/12/2024,2024-09-12T12:00:00,187.125,129.7802429,101.4267807
9/12/2024,2024-09-12T13:00:00,187.125,142.4582825,113.0347214
9/12/2024,2024-09-12T14:00:00,187.125,150.5899963,128.4166718
9/12/2024,2024-09-12T15:00:00,187.125,163.2154236,136.1000061
9/12/2024,2024-09-12T16:00:00,187.125,163.2537231,135.8999939
9/12/2024,2024-09-12T17:00:00,187.125,168.9201202,146.5
9/12/2024,2024-09-12T18:00:00,187.125,169.5012207,147.9879456
9/12/2024,2024-09-12T19:00:00,187.125,166.4914703,132.4090881
9/12/2024,2024-09-12T20:00:00,187.125,166.8397369,153.0361481
9/12/2024,2024-09-12T21:00:00,187.125,169.7219391,158.1199951
9/12/2024,2024-09-12T22:00:00,187.125,169.3435669,156.1363678
9/12/2024,2024-09-12T23:00:00,187.125,166.2682648,154.2307739
9/13/2024,2024-09-13T00:00:00,187.125,164.7514801,152.921875
9/13/2024,2024-09-13T01:00:00,187.125,163.4202728,150.8857117
9/13/2024,2024-09-13T02:00:00,187.125,163.2211456,148.9818115
9/13/2024,2024-09-13T03:00:00,187.125,163.7384338,149.1469269
9/13/2024,2024-09-13T04:00:00,187.125,165.1180115,149.6833344
9/13/2024,2024-09-13T05:00:00,187.125,162.5831604,148.079834
9/13/2024,2024-09-13T06:00:00,187.125,156.9057465,146.1764679
9/13/2024,2024-09-13T07:00:00,187.125,0.00381557,145
9/13/2024,2024-09-13T08:00:00,187.125,166.4735718,127.6602554
9/13/2024,2024-09-13T09:00:00,187.125,160.7519989,146.8304596
9/13/2024,2024-09-13T10:00:00,187.125,167.222641,150.1666718
9/13/2024,2024-09-13T11:00:00,187.125,159.676712,151.7941132
9/13/2024,2024-09-13T12:00:00,187.125,155.1165771,147.625
9/13/2024,2024-09-13T13:00:00,184.1496735,105.8749619,109.1805573
9/13/2024,2024-09-13T14:00:00,183.0295715,93.89307404,90.17901611
9/13/2024,2024-09-13T15:00:00,183.0898895,98.3560791,87.17153168
9/13/2024,2024-09-13T16:00:00,182.9395142,87.89271545,85.11859894
9/13/2024,2024-09-13T17:00:00,183.0915833,100.4186325,83.48106384
9/13/2024,2024-09-13T18:00:00,183.1735077,108.2140656,90.60762787
9/13/2024,2024-09-13T19:00:00,183.3204346,116.4758453,98.32044983
9/13/2024,2024-09-13T20:00:00,183.4588013,124.0856857,106
9/13/2024,2024-09-13T21:00:00,183.4807129,129.0428925,109.3582077
9/13/2024,2024-09-13T22:00:00,183.4727631,128.1490631,116.3125
9/13/2024,2024-09-13T23:00:00,183.3729706,120.0953369,109.7211914
9/14/2024,2024-09-14T00:00:00,183.3824768,119.623558,110.2443161
9/14/2024,2024-09-14T01:00:00,183.1916962,107.8417358,101.75
9/14/2024,2024-09-14T02:00:00,183.212326,109.2278442,94.2999115
9/14/2024,2024-09-14T03:00:00,183.0174103,95.1738205,90.85246277
9/14/2024,2024-09-14T04:00:00,183.0289764,97.46118164,83.25
9/14/2024,2024-09-14T05:00:00,182.8688965,84.32215118,79.70797729
9/14/2024,2024-09-14T06:00:00,182.9096527,86.48365784,68.37657928
9/14/2024,2024-09-14T07:00:00,182.8557129,78.01108551,70.8192749
9/14/2024,2024-09-14T08:00:00,182.8618011,80.37467194,64.84616852
9/14/2024,2024-09-14T09:00:00,182.8251801,74.2040863,66.18029022
9/14/2024,2024-09-14T10:00:00,182.8694153,76.49324799,59.64793015
9/14/2024,2024-09-14T11:00:00,182.8396301,76.19540405,65.125
9/14/2024,2024-09-14T12:00:00,182.8342133,77.65543365,59.76290894
9/14/2024,2024-09-14T13:00:00,182.8942413,82.29444122,66.07830811
9/14/2024,2024-09-14T14:00:00,182.7967987,69.60299683,66.14945984
9/14/2024,2024-09-14T15:00:00,182.9279633,85.04333496,67.2265625
9/14/2024,2024-09-14T16:00:00,182.8178711,72.63563538,72.7164917
9/14/2024,2024-09-14T17:00:00,182.9330902,90.99815369,70.63103485
9/14/2024,2024-09-14T18:00:00,182.8410339,74.7520752,70.96678162
9/14/2024,2024-09-14T19:00:00,182.957489,89.01421356,72.78494263
9/14/2024,2024-09-14T20:00:00,182.8701477,77.2848053,74.46074677
9/14/2024,2024-09-14T21:00:00,182.9537506,91.01579285,70.79647064
9/14/2024,2024-09-14T22:00:00,182.8854065,80.85941315,74.17030334
9/14/2024,2024-09-14T23:00:00,182.9040833,83.23196411,68.73666382
9/15/2024,2024-09-15T00:00:00,182.9037933,82.1727066,71.41409302
9/15/2024,2024-09-15T01:00:00,182.9103088,85.10968018,71.5
9/15/2024,2024-09-15T02:00:00,182.8306122,74.04189301,67.82142639
9/15/2024,2024-09-15T03:00:00,182.9040833,87.66792297,70.73420715
9/15/2024,2024-09-15T04:00:00,182.8231812,76.95767975,69.5460434
9/15/2024,2024-09-15T05:00:00,182.9040833,84.34680176,69.47116852
9/15/2024,2024-09-15T06:00:00,182.881897,80.15470886,71.7767868
9/15/2024,2024-09-15T07:00:00,182.740036,65.76439667,61.4282608
9/15/2024,2024-09-15T08:00:00,182.8274994,73.57174683,58.70008469
9/15/2024,2024-09-15T09:00:00,182.6925659,62.707901,54.31786728
9/15/2024,2024-09-15T10:00:00,182.808197,69.9671936,56.3392868
9/15/2024,2024-09-15T11:00:00,182.8961182,81.693367,62.49541855
9/15/2024,2024-09-15T12:00:00,182.7927094,69.99446106,45.10606003
9/15/2024,2024-09-15T13:00:00,183.0091248,92.92366028,66.06158447
9/15/2024,2024-09-15T14:00:00,182.8997498,81.43660736,70.0562973
9/15/2024,2024-09-15T15:00:00,183.0441742,95.33119965,74.62129974
9/15/2024,2024-09-15T16:00:00,183.1819763,104.8016739,83.33069611
9/15/2024,2024-09-15T17:00:00,183.344574,116.854393,91.14151001
9/15/2024,2024-09-15T18:00:00,185.8757019,115.5461731,95.95833588
9/15/2024,2024-09-15T19:00:00,187.125,111.3085709,98.18804932
9/15/2024,2024-09-15T20:00:00,187.125,124.3577652,97.55071259
9/15/2024,2024-09-15T21:00:00,187.125,117.6215591,104.8960648
9/15/2024,2024-09-15T22:00:00,187.125,134.8782654,101.6956558
9/15/2024,2024-09-15T23:00:00,187.125,143.4159088,124.3529434
9/16/2024,2024-09-16T00:00:00,187.125,143.1989746,125.8858719
9/16/2024,2024-09-16T01:00:00,187.125,142.1009369,125.8590317
9/16/2024,2024-09-16T02:00:00,187.125,139.8071747,123.03228
9/16/2024,2024-09-16T03:00:00,187.125,137.582428,121.9234009
9/16/2024,2024-09-16T04:00:00,187.125,143.9696655,123.1083832
9/16/2024,2024-09-16T05:00:00,187.125,139.1226807,124.0526352
9/16/2024,2024-09-16T06:00:00,187.125,143.0401611,124.6183243
9/16/2024,2024-09-16T07:00:00,187.125,145.4180603,125.0850754
9/16/2024,2024-09-16T08:00:00,187.125,142.6999207,124.0361099
9/16/2024,2024-09-16T09:00:00,187.125,139.8097992,123.1629639
9/16/2024,2024-09-16T10:00:00,187.125,138.3558655,121.2722244
9/16/2024,2024-09-16T11:00:00,187.125,143.4928131,121.0241928
9/16/2024,2024-09-16T12:00:00,187.125,140.9410858,122.1015625
9/16/2024,2024-09-16T13:00:00,187.125,138.9749756,121.1129684
9/16/2024,2024-09-16T14:00:00,187.125,135.4559937,120.5989456
9/16/2024,2024-09-16T15:00:00,187.125,143.3410034,123.75
9/16/2024,2024-09-16T16:00:00,187.125,141.836853,124.25
9/16/2024,2024-09-16T17:00:00,187.125,144.8578949,123.1997833
9/16/2024,2024-09-16T18:00:00,187.125,138.4703979,124.25
9/16/2024,2024-09-16T19:00:00,185.2183075,129.986908,118.296875
9/16/2024,2024-09-16T20:00:00,183.032959,94.07865143,85.94166565
9/16/2024,2024-09-16T21:00:00,183.0868225,99.48338318,80.16176605
9/16/2024,2024-09-16T22:00:00,183.093338,99.39096069,84.12841797
9/16/2024,2024-09-16T23:00:00,183.1204681,102.3022537,82
9/17/2024,2024-09-17T00:00:00,183.0999908,101.062149,84.49582672
9/17/2024,2024-09-17T01:00:00,183.0353851,96.40119934,82.42986298
9/17/2024,2024-09-17T02:00:00,183.0075073,93.83345032,78.6111145
9/17/2024,2024-09-17T03:00:00,182.9926147,91.17708588,75.88213348
9/17/2024,2024-09-17T04:00:00,182.952301,91.97619629,75.94233704
9/17/2024,2024-09-17T05:00:00,182.838623,73.62982178,68.56112671
9/17/2024,2024-09-17T06:00:00,182.9188232,77.6411972,63.125
9/17/2024,2024-09-17T07:00:00,182.8878174,74.69860077,62.38446808
9/17/2024,2024-09-17T08:00:00,182.8652802,70.09226227,57.25431061
9/17/2024,2024-09-17T09:00:00,183.0711212,71.9624176,47.16437149
9/17/2024,2024-09-17T10:00:00,182.8961639,77.33783722,48.11065292
9/17/2024,2024-09-17T11:00:00,183.3148651,80.78879547,53.6607132
9/17/2024,2024-09-17T12:00:00,183.4985199,82.43252563,66.79045105
9/17/2024,2024-09-17T13:00:00,183.4522552,83.64067078,67.66286469
9/17/2024,2024-09-17T14:00:00,183.4321594,86.59275055,70.6875
9/17/2024,2024-09-17T15:00:00,185.0074005,84.17670441,74.11746979
9/17/2024,2024-09-17T16:00:00,186.3675537,88.27529144,74.5193634
9/17/2024,2024-09-17T17:00:00,186.9707031,87.32163239,74.73407745
9/17/2024,2024-09-17T18:00:00,187.125,88.20975494,75.33261871
9/17/2024,2024-09-17T19:00:00,187.0641327,85.91480255,74.5090332
9/17/2024,2024-09-17T20:00:00,187.125,88.33351898,75.27687073
9/17/2024,2024-09-17T21:00:00,187.125,90.35829163,75.84036255
9/17/2024,2024-09-17T22:00:00,187.125,89.4643631,75.25
9/17/2024,2024-09-17T23:00:00,187.125,90.59729004,76.5
9/18/2024,2024-09-18T00:00:00,187.125,89.41254425,75.88124084
9/18/2024,2024-09-18T01:00:00,187.125,89.21541595,75.10671234
9/18/2024,2024-09-18T02:00:00,187.125,91.01956177,76.36616516
9/18/2024,2024-09-18T03:00:00,187.1246338,87.90950775,75.90705872
9/18/2024,2024-09-18T04:00:00,186.9775848,82.96018982,72.10198212
9/18/2024,2024-09-18T05:00:00,186.7870941,80.66748047,70.22087097
9/18/2024,2024-09-18T06:00:00,184.4710999,80.41149902,71.55862427
9/18/2024,2024-09-18T07:00:00,182.7082214,57.9681015,59.99155426
9/18/2024,2024-09-18T08:00:00,182.7879181,69.62337494,56.19474411
9/18/2024,2024-09-18T09:00:00,182.8619232,72.60820007,58.73472977
9/18/2024,2024-09-18T10:00:00,182.8255157,73.22936249,58.625
9/18/2024,2024-09-18T11:00:00,182.8586884,75.40213013,58.86574173
9/18/2024,2024-09-18T12:00:00,182.8813629,77.84374237,62.16093063
9/18/2024,2024-09-18T13:00:00,182.8955078,77.70127869,63.69427872
9/18/2024,2024-09-18T14:00:00,182.8388824,75.71990967,64.66939545
9/18/2024,2024-09-18T15:00:00,182.8325043,71.95650482,58.16769409
9/18/2024,2024-09-18T16:00:00,182.8935394,81.74536896,66.57744598
9/18/2024,2024-09-18T17:00:00,182.8894653,81.35758209,68.43539429
9/18/2024,2024-09-18T18:00:00,182.8856659,79.73754883,69.25387573
9/18/2024,2024-09-18T19:00:00,182.8511353,74.42560577,67.75
9/18/2024,2024-09-18T20:00:00,182.8845367,77.45257568,60.48945618
9/18/2024,2024-09-18T21:00:00,182.9330902,82.26970673,67.92582703
9/18/2024,2024-09-18T22:00:00,182.9000092,83.08583069,71.5
9/18/2024,2024-09-18T23:00:00,182.8975067,81.37458038,69.98248291
9/19/2024,2024-09-19T00:00:00,182.8691254,78.99351501,66.81733704
9/19/2024,2024-09-19T01:00:00,182.9317474,88.43580627,73.5
9/19/2024,2024-09-19T02:00:00,182.8656158,79.06551361,72.66025543
9/19/2024,2024-09-19T03:00:00,182.8337402,73.80983734,64.36903381
9/19/2024,2024-09-19T04:00:00,182.8761444,79.51738739,68.16222382
9/19/2024,2024-09-19T05:00:00,182.7932434,70.70188904,65.44393921
9/19/2024,2024-09-19T06:00:00,182.7910767,64.72971344,55.30906677
9/19/2024,2024-09-19T07:00:00,182.7549896,67.92220306,57.23189545
9/19/2024,2024-09-19T08:00:00,182.7177429,62.40955734,53.95276642
9/19/2024,2024-09-19T09:00:00,182.6568909,54.42564392,43.5200119
9/19/2024,2024-09-19T10:00:00,183.494339,68.47038269,46.58718491
9/19/2024,2024-09-19T11:00:00,183.5910187,71.99239349,55.35090256
9/19/2024,2024-09-19T12:00:00,183.8450928,76.71118164,58.69234085
9/19/2024,2024-09-19T13:00:00,183.7826843,75.9341507,61.76592255
9/19/2024,2024-09-19T14:00:00,182.9596252,87.70367432,70.83132172
9/19/2024,2024-09-19T15:00:00,182.8061371,70.34065247,64.90972137
9/19/2024,2024-09-19T16:00:00,182.8942108,81.5553894,66.55555725
9/19/2024,2024-09-19T17:00:00,182.8825531,77.26806641,68.1328125
9/19/2024,2024-09-19T18:00:00,182.8674469,77.86846161,65.15555573
9/19/2024,2024-09-19T19:00:00,182.8086395,73.99369049,64.13426208
9/19/2024,2024-09-19T20:00:00,182.8920288,79.18019867,60.01331329
9/19/2024,2024-09-19T21:00:00,182.9488068,84.39237213,68.98493958
9/19/2024,2024-09-19T22:00:00,182.9308929,84.49173737,72.46621704
9/19/2024,2024-09-19T23:00:00,182.9516144,84.98099518,73.7203064
9/20/2024,2024-09-20T00:00:00,182.8561707,77.861763,71.97115326
9/20/2024,2024-09-20T01:00:00,182.9617615,88.18270874,72.84247589
9/20/2024,2024-09-20T02:00:00,182.9337463,84.77961731,74.94836426
9/20/2024,2024-09-20T03:00:00,182.8284912,73.34140015,69.91927338
9/20/2024,2024-09-20T04:00:00,182.8785553,78.1425705,62.37672043
9/20/2024,2024-09-20T05:00:00,182.8480377,77.1685257,66.92211914
9/20/2024,2024-09-20T06:00:00,182.7351074,61.51790619,58.78730392
9/20/2024,2024-09-20T07:00:00,183.3443909,65.83609009,51.29892349
9/20/2024,2024-09-20T08:00:00,183.4007568,67.3556366,54.63228607
9/20/2024,2024-09-20T09:00:00,183.3136139,63.99336624,52.78958511
9/20/2024,2024-09-20T10:00:00,183.223175,61.58628464,48.43809128
9/20/2024,2024-09-20T11:00:00,183.6178436,72.171875,56.12026596
9/20/2024,2024-09-20T12:00:00,183.6608124,73.66426086,60.91243362
9/20/2024,2024-09-20T13:00:00,183.8036194,76.25366974,61.80572128
9/20/2024,2024-09-20T14:00:00,184.4603729,79.91169739,66.30851746
9/20/2024,2024-09-20T15:00:00,184.7122498,79.81763458,68.02222443
9/20/2024,2024-09-20T16:00:00,184.7254791,79.99980927,68.23451233
9/20/2024,2024-09-20T17:00:00,185.9378662,81.3237381,68.61244965
9/20/2024,2024-09-20T18:00:00,186.187088,89.87568665,69.94535065
9/20/2024,2024-09-20T19:00:00,185.5278168,88.33968353,76.50757599
9/20/2024,2024-09-20T20:00:00,183.141922,109.6949997,75.44578552
9/20/2024,2024-09-20T21:00:00,182.9279022,84.59470367,69.80815887
9/20/2024,2024-09-20T22:00:00,182.9077606,83.75786591,71.44934845
9/20/2024,2024-09-20T23:00:00,182.85466,75.06750488,70.18636322
9/21/2024,2024-09-21T00:00:00,182.8488312,70.79212189,62.85843277
9/21/2024,2024-09-21T01:00:00,182.9171143,82.70587921,67.87306213
9/21/2024,2024-09-21T02:00:00,182.8120117,72.06798553,65.95266724
9/21/2024,2024-09-21T03:00:00,182.8297119,69.60296631,57.55378723
9/21/2024,2024-09-21T04:00:00,182.8568573,76.68824005,63.04166794
9/21/2024,2024-09-21T05:00:00,182.7519226,63.39646149,60.44680023
9/21/2024,2024-09-21T06:00:00,183.3226624,62.64159775,50.03491211
9/21/2024,2024-09-21T07:00:00,183.3977051,65.37708282,54.21331787
9/21/2024,2024-09-21T08:00:00,183.3556519,63.58635712,54.56336212
9/21/2024,2024-09-21T09:00:00,183.3783722,64.60944366,46.01556396
9/21/2024,2024-09-21T10:00:00,183.459259,66.41835022,50.8846817
9/21/2024,2024-09-21T11:00:00,183.3938293,64.89315033,52.05356979
9/21/2024,2024-09-21T12:00:00,183.2859955,62.90806961,50.125
9/21/2024,2024-09-21T13:00:00,183.8004608,75.88759613,54.74087524
9/21/2024,2024-09-21T14:00:00,183.9695892,80.99328613,60.94746399
9/21/2024,2024-09-21T15:00:00,184.09758,79.43308258,63.96702576
9/21/2024,2024-09-21T16:00:00,183.7097626,73.36492157,63.87930298
9/21/2024,2024-09-21T17:00:00,183.9832306,79.88359833,60.55228043
9/21/2024,2024-09-21T18:00:00,184.0820618,84.73213196,67.30675507
9/21/2024,2024-09-21T19:00:00,183.8822021,82.83341217,69.25
9/21/2024,2024-09-21T20:00:00,183.8015594,80.85784912,69.07208252
9/21/2024,2024-09-21T21:00:00,183.6994476,75.83307648,65.3784256
9/21/2024,2024-09-21T22:00:00,182.9389496,85.91178131,69.55215454
9/21/2024,2024-09-21T23:00:00,182.9132538,82.68740082,71.59638214
9/22/2024,2024-09-22T00:00:00,182.8295898,73.85742188,65.75125885
9/22/2024,2024-09-22T01:00:00,182.923172,82.96471405,64.85080719
9/22/2024,2024-09-22T02:00:00,182.888504,80.18506622,66.90851593
9/22/2024,2024-09-22T03:00:00,182.7798004,70.25384521,62.82543182
9/22/2024,2024-09-22T04:00:00,182.849823,74.11323547,57.02985001
9/22/2024,2024-09-22T05:00:00,182.850769,74.82064819,60.2944603
9/22/2024,2024-09-22T06:00:00,182.7564087,63.80076981,58.08283234
9/22/2024,2024-09-22T07:00:00,183.010025,55.29682922,47.75645447
9/22/2024,2024-09-22T08:00:00,183.3671265,65.0887146,48.43222809
9/22/2024,2024-09-22T09:00:00,183.2393799,61.53886414,49.96342468
9/22/2024,2024-09-22T10:00:00,182.9826202,54.00653839,120.0858459
9/22/2024,2024-09-22T11:00:00,183.3266754,65.26086426,44.7964592
9/22/2024,2024-09-22T12:00:00,183.457428,68.69274139,49.59767532
9/22/2024,2024-09-22T13:00:00,183.5643463,70.77985382,55.8117485
9/22/2024,2024-09-22T14:00:00,183.7061157,74.91947174,59.29577637
9/22/2024,2024-09-22T15:00:00,183.4555664,68.20819855,59.60172272
9/22/2024,2024-09-22T16:00:00,183.9049683,78.81593323,61.89297485
9/22/2024,2024-09-22T17:00:00,184.0801086,80.50372314,66.16781616
9/22/2024,2024-09-22T18:00:00,182.9408112,83.06019592,73.25
9/22/2024,2024-09-22T19:00:00,182.9157715,79.79772186,71
9/22/2024,2024-09-22T20:00:00,182.8192596,71.97937012,64.72413635
9/22/2024,2024-09-22T21:00:00,182.894455,84.68016815,69.45088959
9/22/2024,2024-09-22T22:00:00,182.9055023,80.2460022,70.4595871
9/22/2024,2024-09-22T23:00:00,182.894516,79.88832092,69.06775665
9/23/2024,2024-09-23T00:00:00,182.9087219,82.16189575,69.48838043
9/23/2024,2024-09-23T01:00:00,182.8861542,80.21936035,71.8943634
9/23/2024,2024-09-23T02:00:00,182.8011322,71.20180511,64.08777618
9/23/2024,2024-09-23T03:00:00,182.9073944,79.1240921,67.15000153
9/23/2024,2024-09-23T04:00:00,182.7864685,69.19978333,65.4642868
9/23/2024,2024-09-23T05:00:00,183.2403412,61.16829681,53.64084625
9/23/2024,2024-09-23T06:00:00,183.4009247,66.76013947,54.80679703
9/23/2024,2024-09-23T07:00:00,183.3430939,64.1932373,54.77538681
9/23/2024,2024-09-23T08:00:00,183.3649292,65.24790955,54.57444
9/23/2024,2024-09-23T09:00:00,183.0747833,56.98905182,30.98795128
9/23/2024,2024-09-23T10:00:00,183.197998,59.69994354,26.56604958
9/23/2024,2024-09-23T11:00:00,183.5355835,69.75941467,33.97413635
9/23/2024,2024-09-23T12:00:00,184.2934265,86.53356934,53.53386688
9/23/2024,2024-09-23T13:00:00,184.6054535,87.14038086,58.77093124
9/23/2024,2024-09-23T14:00:00,184.8593903,87.6668396,61.86866379
9/23/2024,2024-09-23T15:00:00,184.349823,86.0602417,69.85886383
9/23/2024,2024-09-23T16:00:00,184.3419495,83.08188629,70.17857361
9/23/2024,2024-09-23T17:00:00,183.7788086,78.05648804,68.25
9/23/2024,2024-09-23T18:00:00,183.7271576,76.85324097,66.36122894
9/23/2024,2024-09-23T19:00:00,183.4646606,70.20306396,63.27462769
9/23/2024,2024-09-23T20:00:00,183.4494476,69.77646637,55.75616074
9/23/2024,2024-09-23T21:00:00,183.4776459,77.41016388,62.14780426
9/23/2024,2024-09-23T22:00:00,183.6785278,82.88944244,65.3937149
9/23/2024,2024-09-23T23:00:00,183.7574615,84.33625793,70.76257324
9/24/2024,2024-09-24T00:00:00,183.6286774,80.59971619,71.56362152
9/24/2024,2024-09-24T01:00:00,183.3153687,72.60881805,65.1111145
9/24/2024,2024-09-24T02:00:00,183.6371002,80.62746429,67.25
9/24/2024,2024-09-24T03:00:00,183.5440369,80.52812195,67.36824036
9/24/2024,2024-09-24T04:00:00,183.3529053,74.96228027,65.97224426
9/24/2024,2024-09-24T05:00:00,182.9083252,61.54519653,55.66159821
9/24/2024,2024-09-24T06:00:00,183.4386139,67.20493317,55.97568893
9/24/2024,2024-09-24T07:00:00,183.3457489,65.04410553,54.37607574
9/24/2024,2024-09-24T08:00:00,182.9990845,53.95677948,47.50903702
9/24/2024,2024-09-24T09:00:00,183.332901,63.36133194,46.90942383
9/24/2024,2024-09-24T10:00:00,183.1402893,57.90885925,45.96772766
9/24/2024,2024-09-24T11:00:00,183.7824097,76.37843323,50.65032959
9/24/2024,2024-09-24T12:00:00,183.7478943,75.35313416,62.19275665
9/24/2024,2024-09-24T13:00:00,183.6715698,74.71878815,61.20869064
9/24/2024,2024-09-24T14:00:00,183.7636108,75.79328918,62.056427
9/24/2024,2024-09-24T15:00:00,183.9881744,80.29090881,61.5514183
9/24/2024,2024-09-24T16:00:00,182.9174652,82.82621002,60.51506042
9/24/2024,2024-09-24T17:00:00,182.8990784,82.4776001,54.875
9/24/2024,2024-09-24T18:00:00,182.9082031,85.86414337,56.875
9/24/2024,2024-09-24T19:00:00,182.9160004,84.22150421,57.42954636
9/24/2024,2024-09-24T20:00:00,182.9462738,86.20901489,59.8235817
9/24/2024,2024-09-24T21:00:00,182.9043274,77.4238739,55.12026596
9/24/2024,2024-09-24T22:00:00,182.9429932,87.28811646,55.75150681
9/24/2024,2024-09-24T23:00:00,182.963913,89.31734467,61.40307999
9/25/2024,2024-09-25T00:00:00,183.0420074,97.45030212,66.63253021
9/25/2024,2024-09-25T01:00:00,183.0060577,96.66368866,68.6858902
9/25/2024,2024-09-25T02:00:00,182.9060059,82.82287598,63.22793961
9/25/2024,2024-09-25T03:00:00,182.9327393,85.79962158,56.8556366
9/25/2024,2024-09-25T04:00:00,182.9002686,81.94546509,57.65684128
9/25/2024,2024-09-25T05:00:00,182.9263,83.72497559,56.5
9/25/2024,2024-09-25T06:00:00,182.8579865,76.18231201,54.78184128
9/25/2024,2024-09-25T07:00:00,182.7625122,66.34508514,45.08283234
9/25/2024,2024-09-25T08:00:00,182.884201,77.09481812,49.96154022
9/25/2024,2024-09-25T09:00:00,182.8404846,75.60781097,59.85757446
9/25/2024,2024-09-25T10:00:00,183.5878754,71.06124115,58.57035446
9/25/2024,2024-09-25T11:00:00,183.7595215,71.15127563,60.83583069
9/25/2024,2024-09-25T12:00:00,183.6950226,95.8938446,67.15686035
9/25/2024,2024-09-25T13:00:00,182.9488373,86.53383636,74.55434418
9/25/2024,2024-09-25T14:00:00,182.9462891,85.88552094,74.05345154
9/25/2024,2024-09-25T15:00:00,182.8505859,75.92849731,70.89070892
9/25/2024,2024-09-25T16:00:00,182.911972,79.92342377,66.21204376
9/25/2024,2024-09-25T17:00:00,182.8577881,78.63856506,65.10886383
9/25/2024,2024-09-25T18:00:00,182.9359283,83.90044403,66.10865021
9/25/2024,2024-09-25T19:00:00,182.9037781,79.9421463,67.99698639
9/25/2024,2024-09-25T20:00:00,182.8939972,80.39417267,67.46234894
9/25/2024,2024-09-25T21:00:00,182.7826385,69.70080566,63.37887192
9/25/2024,2024-09-25T22:00:00,182.8662872,79.38412476,60.15307999
9/25/2024,2024-09-25T23:00:00,182.8656464,77.15609741,64.64022064
9/26/2024,2024-09-26T00:00:00,182.9216003,84.72421265,67.85800171
9/26/2024,2024-09-26T01:00:00,182.8925781,82.35836029,69.83695984
9/26/2024,2024-09-26T02:00:00,182.8050385,68.87819672,64.06948853
9/26/2024,2024-09-26T03:00:00,182.8514709,76.07047272,59.45180893
9/26/2024,2024-09-26T04:00:00,182.8171082,71.7201004,61.36897659
9/26/2024,2024-09-26T05:00:00,182.8320007,73.79152679,59.9485817
9/26/2024,2024-09-26T06:00:00,182.7604828,64.37680817,57.53552246
9/26/2024,2024-09-26T07:00:00,183.0238342,56.18795395,47.46327591
